"Job ID";"Internal ID";"Task ID";"Project ID";"Source";"Target";"Created";"Created by";"Job due date";"Project due date";"File";"Extension";"Workflow";"Workflow level";"Job status";"Job status changed";"Project status";"Project status changed";"Linguist";"Vendor";"Wordcount";"Currency";"Rate";"Price";"Owner";"Client";"Domain";"Subdomain";"Cost Center";"Business Unit"
"201095886";"79";"0jUX6CzdL4L4qxnL0_dc6";"lqnfdzi5aBpV4lED6ALjH2";"en";"sq";"13-05-2020 17:23:21";"marie.foltynova";"";"";"2chars - Copy - Copy - Copy (5).txt";"txt";"Revision";"3";"NEW";"";"NEW";"";"";"";"1";"";"0";"0";"marie.foltynova";"";"";"";"";""
"201095887";"80";"HhS5GMxyNyi2JMHn_dc6";"lqnfdzi5aBpV4lED6ALjH2";"en";"sq_al";"13-05-2020 17:23:21";"marie.foltynova";"";"";"2chars - Copy - Copy - Copy (5).txt";"txt";"Pretranslation";"1";"NEW";"";"NEW";"";"";"";"1";"";"0";"0";"marie.foltynova";"";"";"";"";""
"201095888";"80";"HhS5GMxyNyi2JMHn_dc6";"lqnfdzi5aBpV4lED6ALjH2";"en";"sq_al";"13-05-2020 17:23:21";"marie.foltynova";"";"";"2chars - Copy - Copy - Copy (5).txt";"txt";"Translation";"2";"NEW";"";"NEW";"";"";"";"1";"";"0";"0";"marie.foltynova";"";"";"";"";""
"201095889";"80";"HhS5GMxyNyi2JMHn_dc6";"lqnfdzi5aBpV4lED6ALjH2";"en";"sq_al";"13-05-2020 17:23:21";"marie.foltynova";"";"";"2chars - Copy - Copy - Copy (5).txt";"txt";"Revision";"3";"NEW";"";"NEW";"";"";"";"1";"";"0";"0";"marie.foltynova";"";"";"";"";""
"201095890";"81";"kkS5GMxyNyi2JMHn_dc5";"lqnfdzi5aBpV4lED6ALjH2";"en";"aa";"13-05-2020 17:23:21";"marie.foltynova";"";"";"2chars - Copy - Copy - Copy (6).txt";"txt";"Pretranslation";"1";"NEW";"";"NEW";"";"";"";"1";"";"0";"0";"marie.foltynova";"";"";"";"";""
"201095891";"81";"kkS5GMxyNyi2JMHn_dc5";"lqnfdzi5aBpV4lED6ALjH2";"en";"aa";"13-05-2020 17:23:21";"marie.foltynova";"";"";"2chars - Copy - Copy - Copy (6).txt";"txt";"Translation";"2";"NEW";"";"NEW";"";"";"";"1";"";"0";"0";"marie.foltynova";"";"";"";"";""
"201095892";"81";"kkS5GMxyNyi2JMHn_dc5";"lqnfdzi5aBpV4lED6ALjH2";"en";"aa";"13-05-2020 17:23:21";"marie.foltynova";"";"";"2chars - Copy - Copy - Copy (6).txt";"txt";"Revision";"3";"NEW";"";"NEW";"";"";"";"1";"";"0";"0";"marie.foltynova";"";"";"";"";""
"201095893";"82";"nkS5GMxyNyy2JMHn_dc6";"lqnfdzi5aBpV4lED6ALjH2";"en";"ab";"13-05-2020 17:23:21";"marie.foltynova";"";"";"2chars - Copy - Copy - Copy (6).txt";"txt";"Pretranslation";"1";"NEW";"";"NEW";"";"";"";"1";"";"0";"0";"marie.foltynova";"";"";"";"";""
"201095894";"82";"nkS5GMxyNyy2JMHn_dc6";"lqnfdzi5aBpV4lED6ALjH2";"en";"ab";"13-05-2020 17:23:21";"marie.foltynova";"";"";"2chars - Copy - Copy - Copy (6).txt";"txt";"Translation";"2";"NEW";"";"NEW";"";"";"";"1";"";"0";"0";"marie.foltynova";"";"";"";"";""
"201095895";"82";"nkS5GMxyNyy2JMHn_dc6";"lqnfdzi5aBpV4lED6ALjH2";"en";"ab";"13-05-2020 17:23:22";"marie.foltynova";"";"";"2chars - Copy - Copy - Copy (6).txt";"txt";"Revision";"3";"NEW";"";"NEW";"";"";"";"1";"";"0";"0";"marie.foltynova";"";"";"";"";""
"201095896";"83";"ukS5GMxyNyy2JMHn_dc5";"lqnfdzi5aBpV4lED6ALjH2";"en";"ach";"13-05-2020 17:23:22";"marie.foltynova";"";"";"2chars - Copy - Copy - Copy (6).txt";"txt";"Pretranslation";"1";"NEW";"";"NEW";"";"";"";"1";"";"0";"0";"marie.foltynova";"";"";"";"";""
"201095897";"83";"ukS5GMxyNyy2JMHn_dc5";"lqnfdzi5aBpV4lED6ALjH2";"en";"ach";"13-05-2020 17:23:22";"marie.foltynova";"";"";"2chars - Copy - Copy - Copy (6).txt";"txt";"Translation";"2";"NEW";"";"NEW";"";"";"";"1";"";"0";"0";"marie.foltynova";"";"";"";"";""
"201095898";"83";"ukS5GMxyNyy2JMHn_dc5";"lqnfdzi5aBpV4lED6ALjH2";"en";"ach";"13-05-2020 17:23:22";"marie.foltynova";"";"";"2chars - Copy - Copy - Copy (6).txt";"txt";"Revision";"3";"NEW";"";"NEW";"";"";"";"1";"";"0";"0";"marie.foltynova";"";"";"";"";""
"201095899";"84";"vkS5GMxyNyy2JMHn_dc6";"lqnfdzi5aBpV4lED6ALjH2";"en";"af";"13-05-2020 17:23:22";"marie.foltynova";"";"";"2chars - Copy - Copy - Copy (6).txt";"txt";"Pretranslation";"1";"NEW";"";"NEW";"";"";"";"1";"";"0";"0";"marie.foltynova";"";"";"";"";""
"201095900";"84";"vkS5GMxyNyy2JMHn_dc6";"lqnfdzi5aBpV4lED6ALjH2";"en";"af";"13-05-2020 17:23:22";"marie.foltynova";"";"";"2chars - Copy - Copy - Copy (6).txt";"txt";"Translation";"2";"NEW";"";"NEW";"";"";"";"1";"";"0";"0";"marie.foltynova";"";"";"";"";""
"201095901";"84";"vkS5GMxyNyy2JMHn_dc6";"lqnfdzi5aBpV4lED6ALjH2";"en";"af";"13-05-2020 17:23:22";"marie.foltynova";"";"";"2chars - Copy - Copy - Copy (6).txt";"txt";"Revision";"3";"NEW";"";"NEW";"";"";"";"1";"";"0";"0";"marie.foltynova";"";"";"";"";""
"201095902";"85";"zkS5GMxyNyy2JMHn_dc5";"lqnfdzi5aBpV4lED6ALjH2";"en";"af_na";"13-05-2020 17:23:22";"marie.foltynova";"";"";"2chars - Copy - Copy - Copy (6).txt";"txt";"Pretranslation";"1";"NEW";"";"NEW";"";"";"";"1";"";"0";"0";"marie.foltynova";"";"";"";"";""
"201095903";"85";"zkS5GMxyNyy2JMHn_dc5";"lqnfdzi5aBpV4lED6ALjH2";"en";"af_na";"13-05-2020 17:23:22";"marie.foltynova";"";"";"2chars - Copy - Copy - Copy (6).txt";"txt";"Translation";"2";"NEW";"";"NEW";"";"";"";"1";"";"0";"0";"marie.foltynova";"";"";"";"";""
"201095904";"85";"zkS5GMxyNyy2JMHn_dc5";"lqnfdzi5aBpV4lED6ALjH2";"en";"af_na";"13-05-2020 17:23:22";"marie.foltynova";"";"";"2chars - Copy - Copy - Copy (6).txt";"txt";"Revision";"3";"NEW";"";"NEW";"";"";"";"1";"";"0";"0";"marie.foltynova";"";"";"";"";""
"201095905";"86";"AkS5GMxyNyy2JMHn_dc6";"lqnfdzi5aBpV4lED6ALjH2";"en";"af_za";"13-05-2020 17:23:22";"marie.foltynova";"";"";"2chars - Copy - Copy - Copy (6).txt";"txt";"Pretranslation";"1";"NEW";"";"NEW";"";"";"";"1";"";"0";"0";"marie.foltynova";"";"";"";"";""
"201095906";"86";"AkS5GMxyNyy2JMHn_dc6";"lqnfdzi5aBpV4lED6ALjH2";"en";"af_za";"13-05-2020 17:23:22";"marie.foltynova";"";"";"2chars - Copy - Copy - Copy (6).txt";"txt";"Translation";"2";"NEW";"";"NEW";"";"";"";"1";"";"0";"0";"marie.foltynova";"";"";"";"";""
"201095907";"86";"AkS5GMxyNyy2JMHn_dc6";"lqnfdzi5aBpV4lED6ALjH2";"en";"af_za";"13-05-2020 17:23:22";"marie.foltynova";"";"";"2chars - Copy - Copy - Copy (6).txt";"txt";"Revision";"3";"NEW";"";"NEW";"";"";"";"1";"";"0";"0";"marie.foltynova";"";"";"";"";""
"201095908";"87";"JkS5GMxyNyy2JMHn_dc5";"lqnfdzi5aBpV4lED6ALjH2";"en";"ak";"13-05-2020 17:23:22";"marie.foltynova";"";"";"2chars - Copy - Copy - Copy (6).txt";"txt";"Pretranslation";"1";"NEW";"";"NEW";"";"";"";"1";"";"0";"0";"marie.foltynova";"";"";"";"";""
"201095909";"87";"JkS5GMxyNyy2JMHn_dc5";"lqnfdzi5aBpV4lED6ALjH2";"en";"ak";"13-05-2020 17:23:22";"marie.foltynova";"";"";"2chars - Copy - Copy - Copy (6).txt";"txt";"Translation";"2";"NEW";"";"NEW";"";"";"";"1";"";"0";"0";"marie.foltynova";"";"";"";"";""
"201095910";"87";"JkS5GMxyNyy2JMHn_dc5";"lqnfdzi5aBpV4lED6ALjH2";"en";"ak";"13-05-2020 17:23:22";"marie.foltynova";"";"";"2chars - Copy - Copy - Copy (6).txt";"txt";"Revision";"3";"NEW";"";"NEW";"";"";"";"1";"";"0";"0";"marie.foltynova";"";"";"";"";""
"201095911";"88";"KkS5GMxyNyy2JMHn_dc6";"lqnfdzi5aBpV4lED6ALjH2";"en";"am";"13-05-2020 17:23:22";"marie.foltynova";"";"";"2chars - Copy - Copy - Copy (6).txt";"txt";"Pretranslation";"1";"NEW";"";"NEW";"";"";"";"1";"";"0";"0";"marie.foltynova";"";"";"";"";""
"201095912";"88";"KkS5GMxyNyy2JMHn_dc6";"lqnfdzi5aBpV4lED6ALjH2";"en";"am";"13-05-2020 17:23:22";"marie.foltynova";"";"";"2chars - Copy - Copy - Copy (6).txt";"txt";"Translation";"2";"NEW";"";"NEW";"";"";"";"1";"";"0";"0";"marie.foltynova";"";"";"";"";""
"201095913";"88";"KkS5GMxyNyy2JMHn_dc6";"lqnfdzi5aBpV4lED6ALjH2";"en";"am";"13-05-2020 17:23:22";"marie.foltynova";"";"";"2chars - Copy - Copy - Copy (6).txt";"txt";"Revision";"3";"NEW";"";"NEW";"";"";"";"1";"";"0";"0";"marie.foltynova";"";"";"";"";""
"201095914";"89";"RkS5GMxyNyy2JMHn_dc5";"lqnfdzi5aBpV4lED6ALjH2";"en";"am_et";"13-05-2020 17:23:22";"marie.foltynova";"";"";"2chars - Copy - Copy - Copy (6).txt";"txt";"Pretranslation";"1";"NEW";"";"NEW";"";"";"";"1";"";"0";"0";"marie.foltynova";"";"";"";"";""
"201095915";"89";"RkS5GMxyNyy2JMHn_dc5";"lqnfdzi5aBpV4lED6ALjH2";"en";"am_et";"13-05-2020 17:23:22";"marie.foltynova";"";"";"2chars - Copy - Copy - Copy (6).txt";"txt";"Translation";"2";"NEW";"";"NEW";"";"";"";"1";"";"0";"0";"marie.foltynova";"";"";"";"";""
"201095916";"89";"RkS5GMxyNyy2JMHn_dc5";"lqnfdzi5aBpV4lED6ALjH2";"en";"am_et";"13-05-2020 17:23:22";"marie.foltynova";"";"";"2chars - Copy - Copy - Copy (6).txt";"txt";"Revision";"3";"NEW";"";"NEW";"";"";"";"1";"";"0";"0";"marie.foltynova";"";"";"";"";""
"201095917";"90";"YkS5GMxyNyO2JMHn_dc6";"lqnfdzi5aBpV4lED6ALjH2";"en";"ar";"13-05-2020 17:23:22";"marie.foltynova";"";"";"2chars - Copy - Copy - Copy (6).txt";"txt";"Pretranslation";"1";"NEW";"";"NEW";"";"";"";"1";"";"0";"0";"marie.foltynova";"";"";"";"";""
"201095918";"90";"YkS5GMxyNyO2JMHn_dc6";"lqnfdzi5aBpV4lED6ALjH2";"en";"ar";"13-05-2020 17:23:22";"marie.foltynova";"";"";"2chars - Copy - Copy - Copy (6).txt";"txt";"Translation";"2";"NEW";"";"NEW";"";"";"";"1";"";"0";"0";"marie.foltynova";"";"";"";"";""
"201095919";"90";"YkS5GMxyNyO2JMHn_dc6";"lqnfdzi5aBpV4lED6ALjH2";"en";"ar";"13-05-2020 17:23:22";"marie.foltynova";"";"";"2chars - Copy - Copy - Copy (6).txt";"txt";"Revision";"3";"NEW";"";"NEW";"";"";"";"1";"";"0";"0";"marie.foltynova";"";"";"";"";""
"201095920";"91";"0FIbkx35z5B5qxnL0_dc5";"lqnfdzi5aBpV4lED6ALjH2";"en";"ar_arabizi";"13-05-2020 17:23:22";"marie.foltynova";"";"";"2chars - Copy - Copy - Copy (6).txt";"txt";"Pretranslation";"1";"NEW";"";"NEW";"";"";"";"1";"";"0";"0";"marie.foltynova";"";"";"";"";""
"201095921";"91";"0FIbkx35z5B5qxnL0_dc5";"lqnfdzi5aBpV4lED6ALjH2";"en";"ar_arabizi";"13-05-2020 17:23:22";"marie.foltynova";"";"";"2chars - Copy - Copy - Copy (6).txt";"txt";"Translation";"2";"NEW";"";"NEW";"";"";"";"1";"";"0";"0";"marie.foltynova";"";"";"";"";""
"201095922";"91";"0FIbkx35z5B5qxnL0_dc5";"lqnfdzi5aBpV4lED6ALjH2";"en";"ar_arabizi";"13-05-2020 17:23:22";"marie.foltynova";"";"";"2chars - Copy - Copy - Copy (6).txt";"txt";"Revision";"3";"NEW";"";"NEW";"";"";"";"1";"";"0";"0";"marie.foltynova";"";"";"";"";""
"201095923";"92";"0GIbkx35z5B5qxnL0_dc6";"lqnfdzi5aBpV4lED6ALjH2";"en";"ar_bh";"13-05-2020 17:23:22";"marie.foltynova";"";"";"2chars - Copy - Copy - Copy (6).txt";"txt";"Pretranslation";"1";"NEW";"";"NEW";"";"";"";"1";"";"0";"0";"marie.foltynova";"";"";"";"";""
"201095924";"92";"0GIbkx35z5B5qxnL0_dc6";"lqnfdzi5aBpV4lED6ALjH2";"en";"ar_bh";"13-05-2020 17:23:22";"marie.foltynova";"";"";"2chars - Copy - Copy - Copy (6).txt";"txt";"Translation";"2";"NEW";"";"NEW";"";"";"";"1";"";"0";"0";"marie.foltynova";"";"";"";"";""
"201095925";"92";"0GIbkx35z5B5qxnL0_dc6";"lqnfdzi5aBpV4lED6ALjH2";"en";"ar_bh";"13-05-2020 17:23:22";"marie.foltynova";"";"";"2chars - Copy - Copy - Copy (6).txt";"txt";"Revision";"3";"NEW";"";"NEW";"";"";"";"1";"";"0";"0";"marie.foltynova";"";"";"";"";""
"201095926";"93";"4lS5GMxyNyO2JMHn_dc5";"lqnfdzi5aBpV4lED6ALjH2";"en";"ar_dz";"13-05-2020 17:23:23";"marie.foltynova";"";"";"2chars - Copy - Copy - Copy (6).txt";"txt";"Pretranslation";"1";"NEW";"";"NEW";"";"";"";"1";"";"0";"0";"marie.foltynova";"";"";"";"";""
"201095927";"93";"4lS5GMxyNyO2JMHn_dc5";"lqnfdzi5aBpV4lED6ALjH2";"en";"ar_dz";"13-05-2020 17:23:23";"marie.foltynova";"";"";"2chars - Copy - Copy - Copy (6).txt";"txt";"Translation";"2";"NEW";"";"NEW";"";"";"";"1";"";"0";"0";"marie.foltynova";"";"";"";"";""
"201095928";"93";"4lS5GMxyNyO2JMHn_dc5";"lqnfdzi5aBpV4lED6ALjH2";"en";"ar_dz";"13-05-2020 17:23:23";"marie.foltynova";"";"";"2chars - Copy - Copy - Copy (6).txt";"txt";"Revision";"3";"NEW";"";"NEW";"";"";"";"1";"";"0";"0";"marie.foltynova";"";"";"";"";""
"201095929";"94";"dlS5GMxyNyO2JMHn_dc6";"lqnfdzi5aBpV4lED6ALjH2";"en";"ar_eg";"13-05-2020 17:23:23";"marie.foltynova";"";"";"2chars - Copy - Copy - Copy (6).txt";"txt";"Pretranslation";"1";"NEW";"";"NEW";"";"";"";"1";"";"0";"0";"marie.foltynova";"";"";"";"";""
"201095930";"94";"dlS5GMxyNyO2JMHn_dc6";"lqnfdzi5aBpV4lED6ALjH2";"en";"ar_eg";"13-05-2020 17:23:23";"marie.foltynova";"";"";"2chars - Copy - Copy - Copy (6).txt";"txt";"Translation";"2";"NEW";"";"NEW";"";"";"";"1";"";"0";"0";"marie.foltynova";"";"";"";"";""
"201095931";"94";"dlS5GMxyNyO2JMHn_dc6";"lqnfdzi5aBpV4lED6ALjH2";"en";"ar_eg";"13-05-2020 17:23:23";"marie.foltynova";"";"";"2chars - Copy - Copy - Copy (6).txt";"txt";"Revision";"3";"NEW";"";"NEW";"";"";"";"1";"";"0";"0";"marie.foltynova";"";"";"";"";""
"201095932";"95";"elS5GMxyNyO2JMHn_dc5";"lqnfdzi5aBpV4lED6ALjH2";"en";"ar_il";"13-05-2020 17:23:23";"marie.foltynova";"";"";"2chars - Copy - Copy - Copy (6).txt";"txt";"Pretranslation";"1";"NEW";"";"NEW";"";"";"";"1";"";"0";"0";"marie.foltynova";"";"";"";"";""
"201095933";"95";"elS5GMxyNyO2JMHn_dc5";"lqnfdzi5aBpV4lED6ALjH2";"en";"ar_il";"13-05-2020 17:23:23";"marie.foltynova";"";"";"2chars - Copy - Copy - Copy (6).txt";"txt";"Translation";"2";"NEW";"";"NEW";"";"";"";"1";"";"0";"0";"marie.foltynova";"";"";"";"";""
"201095934";"95";"elS5GMxyNyO2JMHn_dc5";"lqnfdzi5aBpV4lED6ALjH2";"en";"ar_il";"13-05-2020 17:23:23";"marie.foltynova";"";"";"2chars - Copy - Copy - Copy (6).txt";"txt";"Revision";"3";"NEW";"";"NEW";"";"";"";"1";"";"0";"0";"marie.foltynova";"";"";"";"";""
"201095935";"96";"v1HcR03qa5ZbQ2Lu1_dc5";"lqnfdzi5aBpV4lED6ALjH2";"en";"ar_iq";"13-05-2020 17:23:23";"marie.foltynova";"";"";"2chars - Copy - Copy - Copy (6).txt";"txt";"Pretranslation";"1";"NEW";"";"NEW";"";"";"";"1";"";"0";"0";"marie.foltynova";"";"";"";"";""
"201095936";"96";"v1HcR03qa5ZbQ2Lu1_dc5";"lqnfdzi5aBpV4lED6ALjH2";"en";"ar_iq";"13-05-2020 17:23:23";"marie.foltynova";"";"";"2chars - Copy - Copy - Copy (6).txt";"txt";"Translation";"2";"NEW";"";"NEW";"";"";"";"1";"";"0";"0";"marie.foltynova";"";"";"";"";""
"201095937";"96";"v1HcR03qa5ZbQ2Lu1_dc5";"lqnfdzi5aBpV4lED6ALjH2";"en";"ar_iq";"13-05-2020 17:23:23";"marie.foltynova";"";"";"2chars - Copy - Copy - Copy (6).txt";"txt";"Revision";"3";"NEW";"";"NEW";"";"";"";"1";"";"0";"0";"marie.foltynova";"";"";"";"";""
"201095938";"97";"klS5GMxyNyO2JMHn_dc6";"lqnfdzi5aBpV4lED6ALjH2";"en";"ar_jo";"13-05-2020 17:23:23";"marie.foltynova";"";"";"2chars - Copy - Copy - Copy (6).txt";"txt";"Pretranslation";"1";"NEW";"";"NEW";"";"";"";"1";"";"0";"0";"marie.foltynova";"";"";"";"";""
"201095939";"97";"klS5GMxyNyO2JMHn_dc6";"lqnfdzi5aBpV4lED6ALjH2";"en";"ar_jo";"13-05-2020 17:23:23";"marie.foltynova";"";"";"2chars - Copy - Copy - Copy (6).txt";"txt";"Translation";"2";"NEW";"";"NEW";"";"";"";"1";"";"0";"0";"marie.foltynova";"";"";"";"";""
"201095940";"97";"klS5GMxyNyO2JMHn_dc6";"lqnfdzi5aBpV4lED6ALjH2";"en";"ar_jo";"13-05-2020 17:23:23";"marie.foltynova";"";"";"2chars - Copy - Copy - Copy (6).txt";"txt";"Revision";"3";"NEW";"";"NEW";"";"";"";"1";"";"0";"0";"marie.foltynova";"";"";"";"";""
"201095941";"98";"mlS5GMxyNyO2JMHn_dc5";"lqnfdzi5aBpV4lED6ALjH2";"en";"ar_kw";"13-05-2020 17:23:23";"marie.foltynova";"";"";"2chars - Copy - Copy - Copy (6).txt";"txt";"Pretranslation";"1";"NEW";"";"NEW";"";"";"";"1";"";"0";"0";"marie.foltynova";"";"";"";"";""
"201095942";"98";"mlS5GMxyNyO2JMHn_dc5";"lqnfdzi5aBpV4lED6ALjH2";"en";"ar_kw";"13-05-2020 17:23:23";"marie.foltynova";"";"";"2chars - Copy - Copy - Copy (6).txt";"txt";"Translation";"2";"NEW";"";"NEW";"";"";"";"1";"";"0";"0";"marie.foltynova";"";"";"";"";""
"201095943";"98";"mlS5GMxyNyO2JMHn_dc5";"lqnfdzi5aBpV4lED6ALjH2";"en";"ar_kw";"13-05-2020 17:23:23";"marie.foltynova";"";"";"2chars - Copy - Copy - Copy (6).txt";"txt";"Revision";"3";"NEW";"";"NEW";"";"";"";"1";"";"0";"0";"marie.foltynova";"";"";"";"";""
"201095944";"99";"wlS5GMxyNyO2JMHn_dc5";"lqnfdzi5aBpV4lED6ALjH2";"en";"sq";"13-05-2020 17:23:23";"marie.foltynova";"";"";"2chars - Copy - Copy - Copy (6).txt";"txt";"Pretranslation";"1";"NEW";"";"NEW";"";"";"";"1";"";"0";"0";"marie.foltynova";"";"";"";"";""
"201095945";"99";"wlS5GMxyNyO2JMHn_dc5";"lqnfdzi5aBpV4lED6ALjH2";"en";"sq";"13-05-2020 17:23:23";"marie.foltynova";"";"";"2chars - Copy - Copy - Copy (6).txt";"txt";"Translation";"2";"NEW";"";"NEW";"";"";"";"1";"";"0";"0";"marie.foltynova";"";"";"";"";""
"201095946";"99";"wlS5GMxyNyO2JMHn_dc5";"lqnfdzi5aBpV4lED6ALjH2";"en";"sq";"13-05-2020 17:23:23";"marie.foltynova";"";"";"2chars - Copy - Copy - Copy (6).txt";"txt";"Revision";"3";"NEW";"";"NEW";"";"";"";"1";"";"0";"0";"marie.foltynova";"";"";"";"";""
"201095948";"100";"xlS5GMxyNyO2JMHn_dc6";"lqnfdzi5aBpV4lED6ALjH2";"en";"sq_al";"13-05-2020 17:23:23";"marie.foltynova";"";"";"2chars - Copy - Copy - Copy (6).txt";"txt";"Pretranslation";"1";"NEW";"";"NEW";"";"";"";"1";"";"0";"0";"marie.foltynova";"";"";"";"";""
"201095949";"100";"xlS5GMxyNyO2JMHn_dc6";"lqnfdzi5aBpV4lED6ALjH2";"en";"sq_al";"13-05-2020 17:23:23";"marie.foltynova";"";"";"2chars - Copy - Copy - Copy (6).txt";"txt";"Translation";"2";"NEW";"";"NEW";"";"";"";"1";"";"0";"0";"marie.foltynova";"";"";"";"";""
"201095950";"100";"xlS5GMxyNyO2JMHn_dc6";"lqnfdzi5aBpV4lED6ALjH2";"en";"sq_al";"13-05-2020 17:23:23";"marie.foltynova";"";"";"2chars - Copy - Copy - Copy (6).txt";"txt";"Revision";"3";"NEW";"";"NEW";"";"";"";"1";"";"0";"0";"marie.foltynova";"";"";"";"";""
"201095951";"101";"DqS5GMxyNy23JMHn_dc5";"lqnfdzi5aBpV4lED6ALjH2";"en";"aa";"13-05-2020 17:23:23";"marie.foltynova";"";"";"2chars - Copy - Copy - Copy (7).txt";"txt";"Pretranslation";"1";"NEW";"";"NEW";"";"";"";"1";"";"0";"0";"marie.foltynova";"";"";"";"";""
"201095952";"101";"DqS5GMxyNy23JMHn_dc5";"lqnfdzi5aBpV4lED6ALjH2";"en";"aa";"13-05-2020 17:23:24";"marie.foltynova";"";"";"2chars - Copy - Copy - Copy (7).txt";"txt";"Translation";"2";"NEW";"";"NEW";"";"";"";"1";"";"0";"0";"marie.foltynova";"";"";"";"";""
"201095953";"101";"DqS5GMxyNy23JMHn_dc5";"lqnfdzi5aBpV4lED6ALjH2";"en";"aa";"13-05-2020 17:23:24";"marie.foltynova";"";"";"2chars - Copy - Copy - Copy (7).txt";"txt";"Revision";"3";"NEW";"";"NEW";"";"";"";"1";"";"0";"0";"marie.foltynova";"";"";"";"";""
"201095954";"102";"qrS5GMxyNy23JMHn_dc6";"lqnfdzi5aBpV4lED6ALjH2";"en";"ab";"13-05-2020 17:23:24";"marie.foltynova";"";"";"2chars - Copy - Copy - Copy (7).txt";"txt";"Pretranslation";"1";"NEW";"";"NEW";"";"";"";"1";"";"0";"0";"marie.foltynova";"";"";"";"";""
"201095955";"102";"qrS5GMxyNy23JMHn_dc6";"lqnfdzi5aBpV4lED6ALjH2";"en";"ab";"13-05-2020 17:23:24";"marie.foltynova";"";"";"2chars - Copy - Copy - Copy (7).txt";"txt";"Translation";"2";"NEW";"";"NEW";"";"";"";"1";"";"0";"0";"marie.foltynova";"";"";"";"";""
"201095956";"102";"qrS5GMxyNy23JMHn_dc6";"lqnfdzi5aBpV4lED6ALjH2";"en";"ab";"13-05-2020 17:23:24";"marie.foltynova";"";"";"2chars - Copy - Copy - Copy (7).txt";"txt";"Revision";"3";"NEW";"";"NEW";"";"";"";"1";"";"0";"0";"marie.foltynova";"";"";"";"";""
"201095957";"103";"rBS5GMxyNy23JMHn_dc5";"lqnfdzi5aBpV4lED6ALjH2";"en";"ach";"13-05-2020 17:23:24";"marie.foltynova";"";"";"2chars - Copy - Copy - Copy (7).txt";"txt";"Pretranslation";"1";"NEW";"";"NEW";"";"";"";"1";"";"0";"0";"marie.foltynova";"";"";"";"";""
"201095958";"103";"rBS5GMxyNy23JMHn_dc5";"lqnfdzi5aBpV4lED6ALjH2";"en";"ach";"13-05-2020 17:23:24";"marie.foltynova";"";"";"2chars - Copy - Copy - Copy (7).txt";"txt";"Translation";"2";"NEW";"";"NEW";"";"";"";"1";"";"0";"0";"marie.foltynova";"";"";"";"";""
"201095959";"103";"rBS5GMxyNy23JMHn_dc5";"lqnfdzi5aBpV4lED6ALjH2";"en";"ach";"13-05-2020 17:23:24";"marie.foltynova";"";"";"2chars - Copy - Copy - Copy (7).txt";"txt";"Revision";"3";"NEW";"";"NEW";"";"";"";"1";"";"0";"0";"marie.foltynova";"";"";"";"";""
"201095960";"104";"vBS5GMxyNy23JMHn_dc6";"lqnfdzi5aBpV4lED6ALjH2";"en";"af";"13-05-2020 17:23:24";"marie.foltynova";"";"";"2chars - Copy - Copy - Copy (7).txt";"txt";"Pretranslation";"1";"NEW";"";"NEW";"";"";"";"1";"";"0";"0";"marie.foltynova";"";"";"";"";""
"201095961";"104";"vBS5GMxyNy23JMHn_dc6";"lqnfdzi5aBpV4lED6ALjH2";"en";"af";"13-05-2020 17:23:24";"marie.foltynova";"";"";"2chars - Copy - Copy - Copy (7).txt";"txt";"Translation";"2";"NEW";"";"NEW";"";"";"";"1";"";"0";"0";"marie.foltynova";"";"";"";"";""
"201095962";"104";"vBS5GMxyNy23JMHn_dc6";"lqnfdzi5aBpV4lED6ALjH2";"en";"af";"13-05-2020 17:23:24";"marie.foltynova";"";"";"2chars - Copy - Copy - Copy (7).txt";"txt";"Revision";"3";"NEW";"";"NEW";"";"";"";"1";"";"0";"0";"marie.foltynova";"";"";"";"";""
"201095963";"105";"xBS5GMxyNy23JMHn_dc5";"lqnfdzi5aBpV4lED6ALjH2";"en";"af_na";"13-05-2020 17:23:24";"marie.foltynova";"";"";"2chars - Copy - Copy - Copy (7).txt";"txt";"Pretranslation";"1";"NEW";"";"NEW";"";"";"";"1";"";"0";"0";"marie.foltynova";"";"";"";"";""
"201095964";"105";"xBS5GMxyNy23JMHn_dc5";"lqnfdzi5aBpV4lED6ALjH2";"en";"af_na";"13-05-2020 17:23:24";"marie.foltynova";"";"";"2chars - Copy - Copy - Copy (7).txt";"txt";"Translation";"2";"NEW";"";"NEW";"";"";"";"1";"";"0";"0";"marie.foltynova";"";"";"";"";""
"201095965";"105";"xBS5GMxyNy23JMHn_dc5";"lqnfdzi5aBpV4lED6ALjH2";"en";"af_na";"13-05-2020 17:23:24";"marie.foltynova";"";"";"2chars - Copy - Copy - Copy (7).txt";"txt";"Revision";"3";"NEW";"";"NEW";"";"";"";"1";"";"0";"0";"marie.foltynova";"";"";"";"";""
"201095966";"106";"IBS5GMxyNy23JMHn_dc6";"lqnfdzi5aBpV4lED6ALjH2";"en";"af_za";"13-05-2020 17:23:24";"marie.foltynova";"";"";"2chars - Copy - Copy - Copy (7).txt";"txt";"Pretranslation";"1";"NEW";"";"NEW";"";"";"";"1";"";"0";"0";"marie.foltynova";"";"";"";"";""
